Aij
1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 1/s 
3.82e-06 1.05e-04 6.51e-04 2.91e-04 1.56e-06 3.27e-04 1.83e-03 7.23e-03 3.94e-03 6.01e-04 1.37e-04 2.38e-04 1.79e-05 2.08e-02 3.62e-02 1.63e-03 2.79e-01 4.03e-02 4.00e-01 1.23e-01 0.0 4.68e-02 1.05e-03 1.07e-01 0.0 4.83e-03 0.0 1.13e-04 5.42e-04 1.69e-02 5.88e-05 2.45e-06 1.77e-01 2.24e-02 9.03e-03 1.03e-06 0.0 2.17e-02 2.64e-05 7.06e-03 6.49e-03 0.0 5.73e-05 2.34e-04 4.35e-02 7.67e-02 1.04e-06 2.91e-04 2.10e-02 6.84e-07 1.09e-02 5.02e-02 1.21e-03 3.67e-04 0.0 0.0 8.70e-05 3.82e-05 8.18e-03 9.32e-08 8.83e-09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 7.41e-08 1.70e-04 6.35e-04 2.30e-04 0.0 4.77e-06 1.64e-03 8.92e-03 7.58e-05 6.88e-04 7.28e-03 1.21e-02 2.17e-03 9.96e-03 7.18e-03 0.0 7.54e-01 6.05e-02 1.52e-01 0.0 4.62e-02 0.0 1.65e-02 0.0 1.27e-01 0.0 0.0 1.70e-04 5.61e-02 1.35e-02 0.0 2.70e-05 2.05e-01 1.20e-01 1.35e-08 0.0 1.60e-02 0.0 6.19e-05 6.60e-05 0.0 0.0 8.39e-03 2.30e-04 3.53e-02 0.0 5.88e-05 1.54e-02 3.94e-02 5.17e-03 4.92e-07 5.04e-04 3.58e-05 0.0 0.0 0.0 8.48e-05 1.38e-07 1.09e-02 1.07e-08 1.89e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.75e+08 4.02e+07 0.0 0.0 0.0 2.32e+04 1.25e+03 0.0 0.0 2.13e+05 0.0 0.0 0.0 0.0 0.0 0.0 1.26e+00 3.28e-03 0.0 0.0 2.32e-02 0.0 5.03e-04 0.0 0.0 0.0 5.32e+00 5.20e-01 4.29e-02 0.0 0.0 2.12e-03 8.27e-01 0.0 0.0 0.0 7.92e+01 0.0 7.15e+00 2.31e-01 0.0 1.11e+01 3.15e-01 0.0 9.14e-02 0.0 6.75e-06 6.46e-04 0.0 0.0 0.0 4.90e+00 0.0 4.67e-03 0.0 2.38e-06 9.64e-03 1.26e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
1.00e+08 1.41e+08 7.19e+07 0.0 0.0 1.15e+04 1.85e+04 1.76e+03 0.0 2.18e+05 1.93e+04 0.0 0.0 3.39e+03 0.0 0.0 3.55e+00 6.22e-01 0.0 0.0 0.0 5.11e+00 1.20e-03 6.18e+01 0.0 0.0 0.0 1.90e-03 1.27e-03 0.0 0.0 3.47e+02 5.15e+01 1.15e+00 0.0 7.47e+03 0.0 0.0 6.98e+01 9.56e+00 2.90e-01 0.0 2.81e+00 0.0 2.72e-01 2.09e-03 2.79e-04 7.93e-04 0.0 0.0 8.34e+00 1.05e+01 8.83e-03 1.81e-02 0.0 0.0 6.48e-03 4.79e-03 0.0 8.81e-05 0.0 4.18e-06 0.0 3.04e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 1.63e+08 5.36e+07 9.51e+07 0.0 0.0 9.96e+03 1.06e+04 9.84e+02 2.59e+03 1.92e+05 1.96e+03 0.0 4.59e+03 5.20e+02 0.0 0.0 5.45e-01 3.27e+00 0.0 0.0 4.61e+01 0.0 1.06e+03 0.0 5.91e-02 0.0 0.0 7.93e-02 1.46e+02 0.0 0.0 2.57e+02 6.93e+01 3.26e+00 5.95e+03 0.0 1.93e+00 0.0 3.33e+01 4.52e+00 0.0 0.0 0.0 2.14e-01 1.22e-01 0.0 2.08e-05 5.14e+00 0.0 2.15e+00 1.93e+01 3.99e-03 2.65e-02 0.0 0.0 0.0 8.76e-04 2.16e-04 2.24e-04 0.0 1.00e-05 5.82e-08 3.68e-09 5.46e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 2.08e+08 3.91e+06 9.93e+07 0.0 0.0 6.08e+03 4.09e+03 0.0 1.28e+04 1.38e+05 1.67e+04 3.60e+03 3.11e+03 3.33e+02 0.0 0.0 1.96e+01 9.45e-01 0.0 6.32e+01 0.0 1.38e+03 0.0 2.94e+00 0.0 0.0 0.0 5.06e+02 8.17e+02 0.0 0.0 1.41e+02 4.20e+01 2.68e+03 0.0 6.40e-01 0.0 0.0 8.40e+00 0.0 0.0 6.15e-01 0.0 2.33e-02 0.0 0.0 6.26e-01 7.05e-01 3.15e+01 0.0 2.82e-02 0.0 0.0 0.0 0.0 0.0 2.15e-04 1.78e-04 4.05e-03 3.15e-05 2.38e-06 0.0 4.57e-09 3.56e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 2.49e+08 6.21e+07 0.0 0.0 0.0 2.60e+03 0.0 0.0 3.34e+04 1.23e+05 0.0 8.13e+03 2.42e+02 0.0 0.0 8.04e+01 4.89e+00 0.0 0.0 0.0 0.0 0.0 1.99e+01 0.0 0.0 0.0 3.28e+03 4.78e+02 0.0 0.0 0.0 5.30e+01 0.0 0.0 2.45e+01 0.0 0.0 0.0 0.0 0.0 2.80e+00 0.0 0.0 0.0 0.0 2.86e+01 8.05e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.04e-04 0.0 2.74e-03 0.0 2.17e-05 0.0 0.0 1.42e-09 1.12e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
3.88e+08 0.0 0.0 0.0 0.0 4.85e+04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.63e-04 0.0 0.0 0.0 4.05e-02 0.0 3.75e-06 0.0 3.48e+01 0.0 8.24e+00 8.74e-01 0.0 0.0 0.0 4.05e+01 0.0 0.0 0.0 0.0 3.93e+01 0.0 3.28e-01 0.0 0.0 4.32e+00 1.70e-01 0.0 0.0 0.0 1.28e-02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.51e-03 1.39e-05 3.69e-01 0.0 0.0 0.0 0.0 0.0 0.0 1.05e-02 4.52e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.80e+07 3.29e+08 0.0 0.0 0.0 4.85e+05 4.84e+03 0.0 0.0 3.58e+06 0.0 0.0 0.0 0.0 0.0 0.0 2.74e+01 2.13e-01 0.0 0.0 1.47e-02 0.0 5.98e-02 0.0 0.0 0.0 2.66e+02 8.44e+01 5.05e+00 0.0 0.0 1.54e+03 4.30e+02 0.0 0.0 0.0 4.03e+03 0.0 3.12e+02 4.86e+00 0.0 5.29e+02 1.93e+01 0.0 1.55e-02 0.0 2.53e-02 1.61e-02 0.0 0.0 0.0 7.22e+01 0.0 3.59e-02 0.0 1.56e-04 3.48e-03 9.54e-02 0.0 0.0 0.0 0.0 0.0 3.90e-03 2.37e-03 5.40e-04 0.0 0.0 1.36e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
4.96e+05 1.19e+08 2.54e+08 0.0 0.0 2.66e+05 2.04e+05 1.67e+04 0.0 1.37e+04 3.44e+06 0.0 0.0 1.02e+04 0.0 0.0 5.25e+01 1.13e+00 0.0 0.0 0.0 9.90e+01 2.83e-01 2.62e+03 0.0 0.0 0.0 2.93e+02 5.40e+01 0.0 0.0 1.28e+03 1.88e+03 4.93e+02 0.0 1.29e+04 0.0 0.0 3.04e+03 3.59e+02 6.87e+00 0.0 1.72e+02 0.0 7.19e+00 3.03e-02 1.54e-01 8.52e-03 0.0 0.0 8.95e+01 1.41e+01 7.42e-02 8.07e-02 0.0 0.0 3.37e-01 5.27e-03 0.0 6.51e-02 0.0 6.43e-03 0.0 3.80e-03 6.01e-03 3.18e-04 4.41e-04 0.0 2.79e-11 1.47e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 1.13e+07 1.67e+08 1.94e+08 0.0 0.0 3.35e+05 4.82e+04 9.27e+03 1.08e+05 2.77e+04 2.58e+06 0.0 4.47e+03 1.13e+04 0.0 0.0 1.75e+01 1.53e+02 0.0 0.0 4.88e+01 0.0 1.03e+03 0.0 1.43e+01 0.0 0.0 1.22e+02 2.51e+03 0.0 0.0 1.48e+03 1.61e+03 2.84e+02 2.15e+03 0.0 4.40e+00 0.0 1.85e+03 2.14e+02 0.0 0.0 0.0 3.61e+01 4.92e+00 0.0 6.98e-03 7.64e+01 0.0 1.41e+01 1.49e+01 3.20e-04 7.55e-01 0.0 0.0 0.0 1.96e-01 2.24e-02 5.77e-02 0.0 7.06e-04 6.30e-05 1.39e-05 4.80e-03 6.24e-03 1.25e-04 3.01e-04 0.0 1.29e-10 1.06e-04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 3.41e+07 2.12e+08 1.25e+08 0.0 0.0 3.01e+05 2.19e+03 0.0 3.53e+05 1.14e+05 1.60e+06 8.93e+02 1.03e+04 8.02e+03 0.0 0.0 7.84e+01 5.99e+01 0.0 2.91e+01 0.0 1.62e+02 0.0 1.21e+01 0.0 0.0 0.0 2.22e+03 1.63e+03 0.0 0.0 1.66e+03 1.19e+03 3.05e+02 0.0 2.15e+00 0.0 0.0 8.20e+02 0.0 0.0 2.19e-01 0.0 2.43e+01 0.0 0.0 1.93e+01 5.67e+01 3.52e+01 0.0 8.16e-01 0.0 0.0 0.0 0.0 0.0 3.53e-02 5.33e-03 1.45e-02 1.50e-04 7.93e-06 0.0 7.74e-05 5.74e-03 6.37e-03 9.55e-04 0.0 0.0 7.06e-11 4.24e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 0.0 7.49e+07 2.97e+08 0.0 0.0 0.0 2.42e+05 0.0 0.0 8.15e+05 8.18e+05 0.0 3.55e+03 1.75e+04 0.0 0.0 6.05e+00 3.41e+01 0.0 0.0 0.0 0.0 0.0 2.37e+01 0.0 0.0 0.0 6.93e+02 3.46e+03 0.0 0.0 0.0 2.41e+03 0.0 0.0 2.43e-01 0.0 0.0 0.0 0.0 0.0 1.04e-01 0.0 0.0 0.0 0.0 6.17e+01 5.45e+01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.83e-04 0.0 2.25e-02 0.0 1.48e-03 0.0 0.0 2.12e-04 6.46e-03 7.80e-03 0.0 0.0 0.0 1.38e-11 1.02e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
2.27e+08 7.79e+07 3.21e+07 0.0 0.0 2.08e+05 4.11e+04 2.28e+03 0.0 1.73e+06 1.42e+05 0.0 0.0 8.84e+03 0.0 0.0 3.36e+01 1.46e+00 0.0 0.0 0.0 1.37e+02 7.32e-03 4.08e+03 0.0 0.0 0.0 3.34e+01 1.85e+00 0.0 0.0 6.28e+03 6.74e+02 2.67e+01 0.0 2.28e+06 0.0 0.0 1.74e+02 2.23e+01 6.03e-01 0.0 4.26e+00 0.0 1.51e-02 1.38e-02 3.74e-03 2.10e-03 0.0 0.0 3.79e+01 3.41e+02 5.54e-02 6.80e-01 0.0 0.0 3.40e-01 1.28e-02 0.0 4.02e-02 0.0 2.66e-02 0.0 2.34e-02 3.00e-03 5.49e-03 1.57e-04 0.0 7.21e-07 8.31e-05 1.74e-05 1.10e-05 3.42e-11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 1.51e+08 1.29e+08 6.03e+07 0.0 0.0 8.00e+04 2.20e+04 1.33e+03 2.12e+04 5.61e+05 1.43e+05 0.0 4.82e+02 7.08e+03 0.0 0.0 2.48e+00 6.66e+01 0.0 0.0 3.43e+00 0.0 2.56e+00 0.0 1.19e+01 0.0 0.0 7.72e+00 1.92e+03 0.0 0.0 2.07e+03 4.59e+02 2.52e+01 2.58e+06 0.0 9.12e+00 0.0 4.92e+01 6.18e+00 0.0 0.0 0.0 9.83e-04 5.13e-02 0.0 2.93e-04 2.10e+01 0.0 5.12e+01 1.21e+02 8.75e-02 1.68e-01 0.0 0.0 0.0 1.87e-02 1.36e-02 3.38e-03 0.0 1.82e-02 6.95e-03 1.35e-03 3.47e-03 5.56e-03 1.14e-02 5.35e-04 0.0 4.98e-06 4.57e-06 4.81e-05 3.36e-05 3.11e-08 5.11e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
0.0 0.0 8.22e+07 1.42e+08 1.18e+08 0.0 0.0 1.50e+04 4.34e+03 0.0 8.44e+02 1.23e+05 4.34e+04 4.75e+02 1.48e+01 1.69e+03 0.0 0.0 4.49e+00 2.78e+00 0.0 1.80e+02 0.0 4.73e+03 0.0 6.13e+00 0.0 0.0 0.0 2.26e+03 6.63e+01 0.0 0.0 3.67e+02 9.29e+01 2.80e+06 0.0 1.12e+01 0.0 0.0 4.70e+00 0.0 0.0 1.59e-01 0.0 9.86e-03 0.0 0.0 3.13e-01 1.93e+00 5.53e+01 0.0 8.50e-02 0.0 0.0 0.0 0.0 0.0 1.39e-03 1.62e-03 4.13e-03 8.12e-02 5.29e-04 0.0 1.59e-03 1.17e-03 7.36e-03 1.58e-02 0.0 0.0 6.15e-06 1.17e-05 4.30e-05 2.14e-05 3.50e-07 2.13e-03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
